Info,Warning,dateTime
798,2122,2013-04-12 11:58:00
857,2120,2013-04-12 12:00:00
773,2122,2013-04-12 12:02:00
829,2121,2013-04-12 12:04:00
786,2121,2013-04-12 12:06:00
807,2122,2013-04-12 12:08:00
788,2122,2013-04-12 12:10:00
898,2120,2013-04-12 12:12:00
776,2115,2013-04-12 12:14:00
829,2114,2013-04-12 12:16:00
781,2121,2013-04-12 12:18:00
837,2116,2013-04-12 12:20:00
792,2113,2013-04-12 12:22:00
842,2120,2013-04-12 12:24:00
755,2122,2013-04-12 12:26:00
1007,2120,2013-04-12 12:28:00
876,2120,2013-04-12 12:30:00
839,2122,2013-04-12 12:32:00
788,2121,2013-04-12 12:34:00
859,2120,2013-04-12 12:36:00
745,2122,2013-04-12 12:38:00
754,2121,2013-04-12 12:40:00
814,2120,2013-04-12 12:42:00
784,2121,2013-04-12 12:44:00
756,2122,2013-04-12 12:46:00
743,2121,2013-04-12 12:48:00
780,2122,2013-04-12 12:50:00
704,2121,2013-04-12 12:52:00
759,2119,2013-04-12 12:54:00
708,2121,2013-04-12 12:56:00
738,2122,2013-04-12 12:58:00
760,2120,2013-04-12 13:00:00
692,2122,2013-04-12 13:02:00
801,2122,2013-04-12 13:04:00
688,2120,2013-04-12 13:06:00
721,2123,2013-04-12 13:08:00
719,2122,2013-04-12 13:10:00
714,2120,2013-04-12 13:12:00
705,2122,2013-04-12 13:14:00
707,2122,2013-04-12 13:16:00
771,2120,2013-04-12 13:18:00
701,2122,2013-04-12 13:20:00
660,2121,2013-04-12 13:22:00
760,2112,2013-04-12 13:24:00
649,2117,2013-04-12 13:26:00
770,2120,2013-04-12 13:28:00
641,2113,2013-04-12 13:30:00
671,2117,2013-04-12 13:32:00
628,2119,2013-04-12 13:34:00
1230,2117,2013-04-12 13:36:00
825,2122,2013-04-12 13:38:00
778,2122,2013-04-12 13:40:00
788,2118,2013-04-12 13:42:00
624,2122,2013-04-12 13:44:00
655,2122,2013-04-12 13:46:00
653,2120,2013-04-12 13:48:00
690,2122,2013-04-12 13:50:00
655,2122,2013-04-12 13:52:00
614,2120,2013-04-12 13:54:00
596,2122,2013-04-12 13:56:00
667,2122,2013-04-12 13:58:00
635,2120,2013-04-12 14:00:00
698,2123,2013-04-12 14:02:00
636,2121,2013-04-12 14:04:00
748,2121,2013-04-12 14:06:00
672,2121,2013-04-12 14:08:00
668,2121,2013-04-12 14:10:00
588,2121,2013-04-12 14:12:00
650,2123,2013-04-12 14:14:00
583,2120,2013-04-12 14:16:00
641,2121,2013-04-12 14:18:00
641,2122,2013-04-12 14:20:00
588,2122,2013-04-12 14:22:00
608,2121,2013-04-12 14:24:00
619,2122,2013-04-12 14:26:00
862,2120,2013-04-12 14:28:00
673,2121,2013-04-12 14:30:00
553,2117,2013-04-12 14:32:00
606,2113,2013-04-12 14:34:00
607,2119,2013-04-12 14:36:00
627,2117,2013-04-12 14:38:00
594,2112,2013-04-12 14:40:00
578,2121,2013-04-12 14:42:00
619,2123,2013-04-12 14:44:00
538,2121,2013-04-12 14:46:00
589,2121,2013-04-12 14:48:00
586,2122,2013-04-12 14:50:00
561,2121,2013-04-12 14:52:00
549,2121,2013-04-12 14:54:00
556,2122,2013-04-12 14:56:00
544,2120,2013-04-12 14:58:00
588,2122,2013-04-12 15:00:00
566,2122,2013-04-12 15:02:00
569,2121,2013-04-12 15:04:00
539,2122,2013-04-12 15:06:00
889,2120,2013-04-12 15:08:00
677,2119,2013-04-12 15:10:00
598,2122,2013-04-12 15:12:00
568,2122,2013-04-12 15:14:00
582,2120,2013-04-12 15:16:00
515,2122,2013-04-12 15:18:00
587,2122,2013-04-12 15:20:00
565,2120,2013-04-12 15:22:00
525,2122,2013-04-12 15:24:00
537,2121,2013-04-12 15:26:00
527,2120,2013-04-12 15:28:00
524,2122,2013-04-12 15:30:00
482,2122,2013-04-12 15:32:00
1266,1799,2013-04-12 15:34:00
528,33,2013-04-12 15:36:00
271,0,2013-04-12 15:38:00
301,0,2013-04-12 15:40:00
272,0,2013-04-12 15:42:00
252,0,2013-04-12 15:44:00
200,0,2013-04-12 15:46:00
104,0,2013-04-12 15:48:00
152,0,2013-04-12 15:50:00
73,0,2013-04-12 15:52:00
85,0,2013-04-12 15:54:00
72,0,2013-04-12 15:56:00
59,0,2013-04-12 15:58:00
85,0,2013-04-12 16:00:00
111,0,2013-04-12 16:02:00
114,0,2013-04-12 16:04:00
75,0,2013-04-12 16:06:00
488,0,2013-04-12 16:08:00
118,0,2013-04-12 16:10:00
151,0,2013-04-12 16:12:00
86,0,2013-04-12 16:14:00
173,0,2013-04-12 16:16:00
105,0,2013-04-12 16:18:00
135,0,2013-04-12 16:20:00
101,0,2013-04-12 16:22:00
90,0,2013-04-12 16:24:00
93,0,2013-04-12 16:26:00
87,0,2013-04-12 16:28:00
154,0,2013-04-12 16:30:00
91,0,2013-04-12 16:32:00
78,0,2013-04-12 16:34:00
114,0,2013-04-12 16:36:00
88,0,2013-04-12 16:38:00
80,0,2013-04-12 16:40:00
92,0,2013-04-12 16:42:00
92,0,2013-04-12 16:44:00
90,0,2013-04-12 16:46:00
79,0,2013-04-12 16:48:00
96,0,2013-04-12 16:50:00
115,0,2013-04-12 16:52:00
59,0,2013-04-12 16:54:00
56,0,2013-04-12 16:56:00
68,0,2013-04-12 16:58:00
113,0,2013-04-12 17:00:00
61,0,2013-04-12 17:02:00
452,0,2013-04-12 17:04:00
139,0,2013-04-12 17:06:00
94,0,2013-04-12 17:08:00
165,0,2013-04-12 17:10:00
93,0,2013-04-12 17:12:00
95,0,2013-04-12 17:14:00
113,0,2013-04-12 17:16:00
69,0,2013-04-12 17:18:00
104,0,2013-04-12 17:20:00
113,0,2013-04-12 17:22:00
88,0,2013-04-12 17:24:00
108,0,2013-04-12 17:26:00
116,0,2013-04-12 17:28:00
115,0,2013-04-12 17:30:00
82,0,2013-04-12 17:32:00
86,0,2013-04-12 17:34:00
106,0,2013-04-12 17:36:00
84,0,2013-04-12 17:38:00
125,0,2013-04-12 17:40:00
69,0,2013-04-12 17:42:00
86,0,2013-04-12 17:44:00
87,0,2013-04-12 17:46:00
106,0,2013-04-12 17:48:00
89,0,2013-04-12 17:50:00
93,0,2013-04-12 17:52:00
92,0,2013-04-12 17:54:00
100,0,2013-04-12 17:56:00
95,0,2013-04-12 17:58:00
98,0,2013-04-12 18:00:00
72,0,2013-04-12 18:02:00
82,0,2013-04-12 18:04:00
75,0,2013-04-12 18:06:00
454,0,2013-04-12 18:08:00
246,0,2013-04-12 18:10:00
169,0,2013-04-12 18:12:00
109,0,2013-04-12 18:14:00
91,0,2013-04-12 18:16:00
120,0,2013-04-12 18:18:00
99,0,2013-04-12 18:20:00
102,0,2013-04-12 18:22:00
113,0,2013-04-12 18:24:00
114,0,2013-04-12 18:26:00
94,0,2013-04-12 18:28:00
83,0,2013-04-12 18:30:00
97,0,2013-04-12 18:32:00
60,0,2013-04-12 18:34:00
93,0,2013-04-12 18:36:00
86,0,2013-04-12 18:38:00
119,0,2013-04-12 18:40:00
74,0,2013-04-12 18:42:00
82,0,2013-04-12 18:44:00
76,0,2013-04-12 18:46:00
59,0,2013-04-12 18:48:00
82,0,2013-04-12 18:50:00
82,0,2013-04-12 18:52:00
89,0,2013-04-12 18:54:00
103,0,2013-04-12 18:56:00
67,0,2013-04-12 18:58:00
114,0,2013-04-12 19:00:00
89,0,2013-04-12 19:02:00
62,0,2013-04-12 19:04:00
74,0,2013-04-12 19:06:00
76,0,2013-04-12 19:08:00
557,0,2013-04-12 19:10:00
76,0,2013-04-12 19:12:00
201,0,2013-04-12 19:14:00
115,0,2013-04-12 19:16:00
134,0,2013-04-12 19:18:00
107,0,2013-04-12 19:20:00
74,0,2013-04-12 19:22:00
166,0,2013-04-12 19:24:00
97,0,2013-04-12 19:26:00
118,0,2013-04-12 19:28:00
147,0,2013-04-12 19:30:00
100,0,2013-04-12 19:32:00
105,0,2013-04-12 19:34:00
58,0,2013-04-12 19:36:00
125,0,2013-04-12 19:38:00
102,0,2013-04-12 19:40:00
122,0,2013-04-12 19:42:00
103,0,2013-04-12 19:44:00
70,0,2013-04-12 19:46:00
82,0,2013-04-12 19:48:00
116,0,2013-04-12 19:50:00
98,0,2013-04-12 19:52:00
100,0,2013-04-12 19:54:00
97,0,2013-04-12 19:56:00
105,0,2013-04-12 19:58:00
82,0,2013-04-12 20:00:00
89,0,2013-04-12 20:02:00
68,0,2013-04-12 20:04:00
119,0,2013-04-12 20:06:00
84,0,2013-04-12 20:08:00
106,0,2013-04-12 20:10:00
93,0,2013-04-12 20:12:00
139,0,2013-04-12 20:14:00
447,0,2013-04-12 20:16:00
97,0,2013-04-12 20:18:00
230,0,2013-04-12 20:20:00
122,0,2013-04-12 20:22:00
126,0,2013-04-12 20:24:00
110,0,2013-04-12 20:26:00
70,0,2013-04-12 20:28:00
138,0,2013-04-12 20:30:00
84,0,2013-04-12 20:32:00
71,0,2013-04-12 20:34:00
95,0,2013-04-12 20:36:00
112,0,2013-04-12 20:38:00
101,0,2013-04-12 20:40:00
72,0,2013-04-12 20:42:00
89,0,2013-04-12 20:44:00
81,0,2013-04-12 20:46:00
90,0,2013-04-12 20:48:00
142,0,2013-04-12 20:50:00
55,0,2013-04-12 20:52:00
106,0,2013-04-12 20:54:00
95,0,2013-04-12 20:56:00
79,0,2013-04-12 20:58:00
89,0,2013-04-12 21:00:00
81,0,2013-04-12 21:02:00
90,0,2013-04-12 21:04:00
104,0,2013-04-12 21:06:00
93,0,2013-04-12 21:08:00
96,0,2013-04-12 21:10:00
86,0,2013-04-12 21:12:00
73,0,2013-04-12 21:14:00
296,0,2013-04-12 21:16:00
173,0,2013-04-12 21:18:00
178,0,2013-04-12 21:20:00
143,0,2013-04-12 21:22:00
100,0,2013-04-12 21:24:00
145,0,2013-04-12 21:26:00
78,0,2013-04-12 21:28:00
83,0,2013-04-12 21:30:00
109,0,2013-04-12 21:32:00
99,0,2013-04-12 21:34:00
107,0,2013-04-12 21:36:00
129,0,2013-04-12 21:38:00
101,0,2013-04-12 21:40:00
81,0,2013-04-12 21:42:00
95,0,2013-04-12 21:44:00
101,0,2013-04-12 21:46:00
88,0,2013-04-12 21:48:00
91,0,2013-04-12 21:50:00
104,0,2013-04-12 21:52:00
85,0,2013-04-12 21:54:00
102,0,2013-04-12 21:56:00
61,0,2013-04-12 21:58:00
87,0,2013-04-12 22:00:00
106,0,2013-04-12 22:02:00
73,0,2013-04-12 22:04:00
58,0,2013-04-12 22:06:00
88,0,2013-04-12 22:08:00
124,0,2013-04-12 22:10:00
438,0,2013-04-12 22:12:00
139,0,2013-04-12 22:14:00
132,0,2013-04-12 22:16:00
160,0,2013-04-12 22:18:00
126,0,2013-04-12 22:20:00
75,0,2013-04-12 22:22:00
94,0,2013-04-12 22:24:00
153,0,2013-04-12 22:26:00
91,0,2013-04-12 22:28:00
141,0,2013-04-12 22:30:00
107,0,2013-04-12 22:32:00
91,0,2013-04-12 22:34:00
119,0,2013-04-12 22:36:00
91,0,2013-04-12 22:38:00
114,0,2013-04-12 22:40:00
92,0,2013-04-12 22:42:00
85,0,2013-04-12 22:44:00
95,0,2013-04-12 22:46:00
78,0,2013-04-12 22:48:00
120,0,2013-04-12 22:50:00
74,0,2013-04-12 22:52:00
71,0,2013-04-12 22:54:00
79,0,2013-04-12 22:56:00
108,0,2013-04-12 22:58:00
147,0,2013-04-12 23:00:00
72,0,2013-04-12 23:02:00
68,0,2013-04-12 23:04:00
89,0,2013-04-12 23:06:00
73,0,2013-04-12 23:08:00
84,0,2013-04-12 23:10:00
95,0,2013-04-12 23:12:00
445,0,2013-04-12 23:14:00
160,0,2013-04-12 23:16:00
172,0,2013-04-12 23:18:00
88,0,2013-04-12 23:20:00
131,0,2013-04-12 23:22:00
77,0,2013-04-12 23:24:00
117,0,2013-04-12 23:26:00
143,0,2013-04-12 23:28:00
98,0,2013-04-12 23:30:00
118,0,2013-04-12 23:32:00
84,0,2013-04-12 23:34:00
104,0,2013-04-12 23:36:00
69,0,2013-04-12 23:38:00
127,0,2013-04-12 23:40:00
89,0,2013-04-12 23:42:00
104,0,2013-04-12 23:44:00
92,0,2013-04-12 23:46:00
85,0,2013-04-12 23:48:00
122,0,2013-04-12 23:50:00
68,0,2013-04-12 23:52:00
81,0,2013-04-12 23:54:00
114,0,2013-04-12 23:56:00
89,0,2013-04-12 23:58:00
86,0,2013-04-13 00:00:00
2,0,2013-04-13 00:02:00
6,0,2013-04-13 00:04:00
195,0,2013-04-13 00:06:00
49,0,2013-04-13 00:08:00
197,0,2013-04-13 00:10:00
96,0,2013-04-13 00:12:00
186,0,2013-04-13 00:14:00
109,0,2013-04-13 00:16:00
167,0,2013-04-13 00:18:00
89,0,2013-04-13 00:20:00
239,0,2013-04-13 00:22:00
89,0,2013-04-13 00:24:00
188,0,2013-04-13 00:26:00
134,0,2013-04-13 00:28:00
200,0,2013-04-13 00:30:00
121,0,2013-04-13 00:32:00
211,0,2013-04-13 00:34:00
127,0,2013-04-13 00:36:00
188,0,2013-04-13 00:38:00
130,0,2013-04-13 00:40:00
231,0,2013-04-13 00:42:00
123,0,2013-04-13 00:44:00
159,0,2013-04-13 00:46:00
106,0,2013-04-13 00:48:00
178,0,2013-04-13 00:50:00
136,0,2013-04-13 00:52:00
253,0,2013-04-13 00:54:00
102,0,2013-04-13 00:56:00
221,0,2013-04-13 00:58:00
128,0,2013-04-13 01:00:00
248,0,2013-04-13 01:02:00
125,0,2013-04-13 01:04:00
229,0,2013-04-13 01:06:00
131,0,2013-04-13 01:08:00
175,0,2013-04-13 01:10:00
139,0,2013-04-13 01:12:00
166,0,2013-04-13 01:14:00
194,0,2013-04-13 01:16:00
168,0,2013-04-13 01:18:00
231,0,2013-04-13 01:20:00
123,0,2013-04-13 01:22:00
230,0,2013-04-13 01:24:00
99,0,2013-04-13 01:26:00
245,0,2013-04-13 01:28:00
175,0,2013-04-13 01:30:00
250,0,2013-04-13 01:32:00
174,0,2013-04-13 01:34:00
128,0,2013-04-13 01:36:00
205,0,2013-04-13 01:38:00
140,0,2013-04-13 01:40:00
197,0,2013-04-13 01:42:00
192,0,2013-04-13 01:44:00
155,0,2013-04-13 01:46:00
213,0,2013-04-13 01:48:00
149,0,2013-04-13 01:50:00
214,0,2013-04-13 01:52:00
158,0,2013-04-13 01:54:00
149,0,2013-04-13 01:56:00
126,0,2013-04-13 01:58:00
166,0,2013-04-13 02:00:00
213,0,2013-04-13 02:02:00
179,0,2013-04-13 02:04:00
171,0,2013-04-13 02:06:00
156,0,2013-04-13 02:08:00
136,0,2013-04-13 02:10:00
168,0,2013-04-13 02:12:00
149,0,2013-04-13 02:14:00
123,0,2013-04-13 02:16:00
155,0,2013-04-13 02:18:00
158,0,2013-04-13 02:20:00
134,0,2013-04-13 02:22:00
134,0,2013-04-13 02:24:00
145,0,2013-04-13 02:26:00
183,0,2013-04-13 02:28:00
191,0,2013-04-13 02:30:00
180,0,2013-04-13 02:32:00
230,0,2013-04-13 02:34:00
189,0,2013-04-13 02:36:00
169,0,2013-04-13 02:38:00
170,0,2013-04-13 02:40:00
196,0,2013-04-13 02:42:00
152,0,2013-04-13 02:44:00
118,0,2013-04-13 02:46:00
238,0,2013-04-13 02:48:00
158,0,2013-04-13 02:50:00
185,0,2013-04-13 02:52:00
210,0,2013-04-13 02:54:00
160,0,2013-04-13 02:56:00
195,0,2013-04-13 02:58:00
169,0,2013-04-13 03:00:00
153,0,2013-04-13 03:02:00
139,0,2013-04-13 03:04:00
125,0,2013-04-13 03:06:00
172,0,2013-04-13 03:08:00
133,0,2013-04-13 03:10:00
162,0,2013-04-13 03:12:00
164,0,2013-04-13 03:14:00
182,0,2013-04-13 03:16:00
161,0,2013-04-13 03:18:00
158,0,2013-04-13 03:20:00
195,0,2013-04-13 03:22:00
112,0,2013-04-13 03:24:00
106,0,2013-04-13 03:26:00
140,0,2013-04-13 03:28:00
146,0,2013-04-13 03:30:00
164,0,2013-04-13 03:32:00
178,0,2013-04-13 03:34:00
125,0,2013-04-13 03:36:00
156,0,2013-04-13 03:38:00
145,0,2013-04-13 03:40:00
147,0,2013-04-13 03:42:00
189,0,2013-04-13 03:44:00
158,0,2013-04-13 03:46:00
186,0,2013-04-13 03:48:00
174,0,2013-04-13 03:50:00
162,0,2013-04-13 03:52:00
150,0,2013-04-13 03:54:00
171,0,2013-04-13 03:56:00
161,0,2013-04-13 03:58:00
189,0,2013-04-13 04:00:00
95,0,2013-04-13 04:02:00
136,0,2013-04-13 04:04:00
122,0,2013-04-13 04:06:00
227,0,2013-04-13 04:08:00
142,0,2013-04-13 04:10:00
196,0,2013-04-13 04:12:00
137,0,2013-04-13 04:14:00
200,0,2013-04-13 04:16:00
121,0,2013-04-13 04:18:00
182,0,2013-04-13 04:20:00
182,0,2013-04-13 04:22:00
149,0,2013-04-13 04:24:00
205,0,2013-04-13 04:26:00
123,0,2013-04-13 04:28:00
178,0,2013-04-13 04:30:00
145,0,2013-04-13 04:32:00
156,0,2013-04-13 04:34:00
158,0,2013-04-13 04:36:00
176,0,2013-04-13 04:38:00
152,0,2013-04-13 04:40:00
165,0,2013-04-13 04:42:00
86,0,2013-04-13 04:44:00
113,0,2013-04-13 04:46:00
136,0,2013-04-13 04:48:00
144,0,2013-04-13 04:50:00
127,0,2013-04-13 04:52:00
88,0,2013-04-13 04:54:00
101,0,2013-04-13 04:56:00
153,0,2013-04-13 04:58:00
104,0,2013-04-13 05:00:00
192,0,2013-04-13 05:02:00
109,0,2013-04-13 05:04:00
139,0,2013-04-13 05:06:00
120,0,2013-04-13 05:08:00
113,0,2013-04-13 05:10:00
121,0,2013-04-13 05:12:00
129,0,2013-04-13 05:14:00
181,0,2013-04-13 05:16:00
108,0,2013-04-13 05:18:00
131,0,2013-04-13 05:20:00
106,0,2013-04-13 05:22:00
129,0,2013-04-13 05:24:00
122,0,2013-04-13 05:26:00
159,0,2013-04-13 05:28:00
90,0,2013-04-13 05:30:00
164,0,2013-04-13 05:32:00
132,0,2013-04-13 05:34:00
116,0,2013-04-13 05:36:00
163,0,2013-04-13 05:38:00
120,0,2013-04-13 05:40:00
1006,21490,2013-04-13 05:42:00
1479,27945,2013-04-13 05:44:00
2155,45517,2013-04-13 05:46:00
1932,40328,2013-04-13 05:48:00
1879,41538,2013-04-13 05:50:00
2108,47381,2013-04-13 05:52:00
1918,45459,2013-04-13 05:54:00
2358,49629,2013-04-13 05:56:00
2137,45218,2013-04-13 05:58:00
2065,48166,2013-04-13 06:00:00
2169,49466,2013-04-13 06:02:00
2245,53191,2013-04-13 06:04:00
2041,43547,2013-04-13 06:06:00
1272,24674,2013-04-13 06:08:00
827,13673,2013-04-13 06:10:00
985,14862,2013-04-13 06:12:00
715,10654,2013-04-13 06:14:00
864,16776,2013-04-13 06:16:00
1141,17454,2013-04-13 06:18:00
803,9816,2013-04-13 06:20:00
560,2322,2013-04-13 06:22:00
536,2138,2013-04-13 06:24:00
559,2264,2013-04-13 06:26:00
527,2279,2013-04-13 06:28:00
533,2153,2013-04-13 06:30:00
563,2220,2013-04-13 06:32:00
511,2253,2013-04-13 06:34:00
530,2113,2013-04-13 06:36:00
502,2243,2013-04-13 06:38:00
517,2289,2013-04-13 06:40:00
554,2135,2013-04-13 06:42:00
494,2316,2013-04-13 06:44:00
562,2247,2013-04-13 06:46:00
527,2222,2013-04-13 06:48:00
499,2056,2013-04-13 06:50:00
817,2246,2013-04-13 06:52:00
855,2226,2013-04-13 06:54:00
881,2130,2013-04-13 06:56:00
2406,2319,2013-04-13 06:58:00
23452,2155,2013-04-13 07:00:00
28099,2384,2013-04-13 07:02:00
19483,2505,2013-04-13 07:04:00
6580,2253,2013-04-13 07:06:00
5677,2205,2013-04-13 07:08:00
3288,2205,2013-04-13 07:10:00
2620,2210,2013-04-13 07:12:00
2594,2587,2013-04-13 07:14:00
2423,2288,2013-04-13 07:16:00
2469,2194,2013-04-13 07:18:00
2465,2107,2013-04-13 07:20:00
2435,2260,2013-04-13 07:22:00
2806,2272,2013-04-13 07:24:00
5116,2081,2013-04-13 07:26:00
5223,2330,2013-04-13 07:28:00
5188,2205,2013-04-13 07:30:00
5316,2268,2013-04-13 07:32:00
5223,2285,2013-04-13 07:34:00
5301,2288,2013-04-13 07:36:00
4874,2088,2013-04-13 07:38:00
4597,1987,2013-04-13 07:40:00
4148,2239,2013-04-13 07:42:00
4115,2198,2013-04-13 07:44:00
3910,2118,2013-04-13 07:46:00
3784,2254,2013-04-13 07:48:00
3830,2286,2013-04-13 07:50:00
3761,2160,2013-04-13 07:52:00
3781,2219,2013-04-13 07:54:00
3912,2292,2013-04-13 07:56:00
4330,2264,2013-04-13 07:58:00
8032,2078,2013-04-13 08:00:00
8610,2303,2013-04-13 08:02:00
7440,2326,2013-04-13 08:04:00
5403,2146,2013-04-13 08:06:00
4981,2294,2013-04-13 08:08:00
4283,2265,2013-04-13 08:10:00
4433,2145,2013-04-13 08:12:00
3777,2313,2013-04-13 08:14:00
3637,2246,2013-04-13 08:16:00
3629,2280,2013-04-13 08:18:00
3606,2185,2013-04-13 08:20:00
3568,2150,2013-04-13 08:22:00
3151,2296,2013-04-13 08:24:00
766,2261,2013-04-13 08:26:00
752,2128,2013-04-13 08:28:00
805,2302,2013-04-13 08:30:00
772,2272,2013-04-13 08:32:00
772,2216,2013-04-13 08:34:00
713,2118,2013-04-13 08:36:00
763,2218,2013-04-13 08:38:00
742,2259,2013-04-13 08:40:00
771,2246,2013-04-13 08:42:00
760,2145,2013-04-13 08:44:00
725,2275,2013-04-13 08:46:00
735,2238,2013-04-13 08:48:00
684,2073,2013-04-13 08:50:00
760,2217,2013-04-13 08:52:00
713,2220,2013-04-13 08:54:00
705,2116,2013-04-13 08:56:00
817,2223,2013-04-13 08:58:00
691,2233,2013-04-13 09:00:00
696,2234,2013-04-13 09:02:00
652,2097,2013-04-13 09:04:00
675,2257,2013-04-13 09:06:00
670,2270,2013-04-13 09:08:00
675,2126,2013-04-13 09:10:00
653,2278,2013-04-13 09:12:00
681,2249,2013-04-13 09:14:00
645,2237,2013-04-13 09:16:00
913,2094,2013-04-13 09:18:00
678,2440,2013-04-13 09:20:00
650,2132,2013-04-13 09:22:00
649,2217,2013-04-13 09:24:00
699,2089,2013-04-13 09:26:00
619,2247,2013-04-13 09:28:00
656,2256,2013-04-13 09:30:00
611,2230,2013-04-13 09:32:00
611,2259,2013-04-13 09:34:00
604,2157,2013-04-13 09:36:00
648,2223,2013-04-13 09:38:00
652,2103,2013-04-13 09:40:00
680,2213,2013-04-13 09:42:00
650,2220,2013-04-13 09:44:00
683,2184,2013-04-13 09:46:00
629,2209,2013-04-13 09:48:00
678,2117,2013-04-13 09:50:00
674,2267,2013-04-13 09:52:00
709,2248,2013-04-13 09:54:00
678,2106,2013-04-13 09:56:00
707,2254,2013-04-13 09:58:00
666,2218,2013-04-13 10:00:00
658,2215,2013-04-13 10:02:00
681,2110,2013-04-13 10:04:00
666,2165,2013-04-13 10:06:00
715,2224,2013-04-13 10:08:00
699,2129,2013-04-13 10:10:00
721,2229,2013-04-13 10:12:00
672,2231,2013-04-13 10:14:00
679,2218,2013-04-13 10:16:00
706,2163,2013-04-13 10:18:00
681,2131,2013-04-13 10:20:00
697,2170,2013-04-13 10:22:00
1264,1951,2013-04-13 10:24:00
738,1259,2013-04-13 10:26:00
657,1145,2013-04-13 10:28:00
650,1282,2013-04-13 10:30:00
719,1339,2013-04-13 10:32:00
695,1250,2013-04-13 10:34:00
555,1189,2013-04-13 10:36:00
532,1314,2013-04-13 10:38:00
541,1322,2013-04-13 10:40:00
571,1176,2013-04-13 10:42:00
547,1234,2013-04-13 10:44:00
528,1297,2013-04-13 10:46:00
576,1309,2013-04-13 10:48:00
513,1169,2013-04-13 10:50:00
550,1392,2013-04-13 10:52:00
530,1389,2013-04-13 10:54:00
552,1169,2013-04-13 10:56:00
614,1281,2013-04-13 10:58:00
539,1255,2013-04-13 11:00:00
586,1320,2013-04-13 11:02:00
532,1128,2013-04-13 11:04:00
541,1246,2013-04-13 11:06:00
560,1247,2013-04-13 11:08:00
581,1315,2013-04-13 11:10:00
589,1112,2013-04-13 11:12:00
547,1290,2013-04-13 11:14:00
564,1289,2013-04-13 11:16:00
545,1290,2013-04-13 11:18:00
545,1144,2013-04-13 11:20:00
579,1372,2013-04-13 11:22:00
609,1302,2013-04-13 11:24:00
580,1131,2013-04-13 11:26:00
576,1294,2013-04-13 11:28:00
595,1239,2013-04-13 11:30:00
567,1197,2013-04-13 11:32:00
541,1282,2013-04-13 11:34:00
578,1290,2013-04-13 11:36:00
596,1329,2013-04-13 11:38:00
588,1166,2013-04-13 11:40:00
570,1276,2013-04-13 11:42:00
631,1281,2013-04-13 11:44:00
602,1303,2013-04-13 11:46:00
554,1168,2013-04-13 11:48:00
590,1318,2013-04-13 11:50:00
589,1296,2013-04-13 11:52:00
604,1166,2013-04-13 11:54:00
567,1286,2013-04-13 11:56:00
631,1312,2013-04-13 11:58:00
589,1279,2013-04-13 12:00:00
563,1187,2013-04-13 12:02:00
555,1318,2013-04-13 12:04:00
557,1116,2013-04-13 12:06:00
584,1284,2013-04-13 12:08:00
556,1291,2013-04-13 12:10:00
581,1268,2013-04-13 12:12:00
596,1156,2013-04-13 12:14:00
525,1273,2013-04-13 12:16:00
565,1330,2013-04-13 12:18:00
552,1298,2013-04-13 12:20:00
593,1302,2013-04-13 12:22:00
515,1151,2013-04-13 12:24:00
538,1300,2013-04-13 12:26:00
573,1314,2013-04-13 12:28:00
513,1268,2013-04-13 12:30:00
534,1187,2013-04-13 12:32:00
528,1312,2013-04-13 12:34:00
534,1277,2013-04-13 12:36:00
514,1259,2013-04-13 12:38:00
489,1145,2013-04-13 12:40:00
561,1292,2013-04-13 12:42:00
515,1256,2013-04-13 12:44:00
503,1160,2013-04-13 12:46:00
512,1318,2013-04-13 12:48:00
500,1270,2013-04-13 12:50:00
518,1276,2013-04-13 12:52:00
485,1135,2013-04-13 12:54:00
502,1321,2013-04-13 12:56:00
484,1283,2013-04-13 12:58:00
484,1315,2013-04-13 13:00:00
478,1191,2013-04-13 13:02:00
522,1330,2013-04-13 13:04:00
432,1191,2013-04-13 13:06:00
520,1340,2013-04-13 13:08:00
453,1161,2013-04-13 13:10:00
529,1275,2013-04-13 13:12:00
438,1151,2013-04-13 13:14:00
441,1265,2013-04-13 13:16:00
479,1293,2013-04-13 13:18:00
446,1281,2013-04-13 13:20:00
460,1136,2013-04-13 13:22:00
441,1286,2013-04-13 13:24:00
482,1313,2013-04-13 13:26:00
410,1172,2013-04-13 13:28:00
419,1313,2013-04-13 13:30:00
469,1305,2013-04-13 13:32:00
424,1257,2013-04-13 13:34:00
446,1146,2013-04-13 13:36:00
405,1287,2013-04-13 13:38:00
418,1224,2013-04-13 13:40:00
413,1334,2013-04-13 13:42:00
387,1157,2013-04-13 13:44:00
426,1285,2013-04-13 13:46:00
401,1314,2013-04-13 13:48:00
463,1288,2013-04-13 13:50:00
400,1149,2013-04-13 13:52:00
442,1317,2013-04-13 13:54:00
379,1249,2013-04-13 13:56:00
375,1258,2013-04-13 13:58:00
349,1121,2013-04-13 14:00:00
427,1264,2013-04-13 14:02:00
447,1313,2013-04-13 14:04:00
379,1297,2013-04-13 14:06:00
397,1135,2013-04-13 14:08:00
391,1305,2013-04-13 14:10:00
393,1300,2013-04-13 14:12:00
365,1131,2013-04-13 14:14:00
420,1292,2013-04-13 14:16:00
433,1278,2013-04-13 14:18:00
389,1265,2013-04-13 14:20:00
433,1238,2013-04-13 14:22:00
411,1298,2013-04-13 14:24:00
410,1357,2013-04-13 14:26:00
378,1168,2013-04-13 14:28:00
410,1272,2013-04-13 14:30:00
