time,NCon,NVol,srcip,destip,srcport,destport
2013-04-12 14:30:00,897,7.6690130000000005,32.157189,35.837911,67.197853,136.437931
2013-04-12 14:35:00,718,5.012324,27.582994,33.681071,64.057077,149.669922
2013-04-12 14:40:00,775,5.759274,27.970872,34.124309,65.349934,145.315981
2013-04-12 14:45:00,731,5.308599,27.521066,33.689285,64.119719,148.6877
2013-04-12 14:50:00,714,4.889963,27.187529,33.478033,64.359711,148.947038
2013-04-12 14:55:00,705,4.681687999999999,26.465046,33.063706,63.677141,150.502831
2013-04-12 15:00:00,694,4.556192,26.778355,33.237167,63.504006,151.35861
2013-04-12 15:05:00,707,4.523471,26.356945,32.759797,63.712034,149.711112
2013-04-12 15:10:00,909,10.84454,32.296768,35.52374,67.508404,136.476494
2013-04-12 15:15:00,719,5.53958,27.082585,32.994059,64.472212,148.797752
2013-04-12 15:20:00,707,5.068014,27.461225,33.410765,63.607319,150.507499
2013-04-12 15:25:00,672,4.811337,26.150878,32.486947,63.088766,152.869422
2013-04-12 15:30:00,673,4.328988,25.65481,32.369474,63.353796,152.455979
2013-04-12 15:35:00,720,3.253581,28.945862,54.097916,85.783068,145.785449
2013-04-12 15:40:00,358,2.3093310000000002,408.502848,345.628177,1193.354801,145.713873
2013-04-12 15:45:00,343,1.7930000000000001,387.359156,355.908056,1270.370785,131.233642
2013-04-12 15:50:00,151,1.7336610000000001,1700.307074,1218.185558,2273.355966,452.911473
2013-04-12 15:55:00,94,1.546514,3033.902922,2043.495224,3671.764189,524.602496
2013-04-12 16:00:00,93,1.549911,3095.440849,1968.393652,3644.926166,706.156229
2013-04-12 16:05:00,128,1.784002,2110.380114,1457.908968,2828.979492,361.848993
2013-04-12 16:10:00,326,8.615628,933.391776,607.659879,1317.347299,102.949915
2013-04-12 16:15:00,163,3.7354629999999998,1832.374908,1188.916106,2361.827953,245.469478
2013-04-12 16:20:00,166,2.711114,1751.241988,1250.427626,2348.657693,324.088309
2013-04-12 16:25:00,107,1.7342689999999998,2466.284822,1841.293843,3245.464158,424.310548
2013-04-12 16:30:00,153,1.940893,1881.348977,1269.47565,2428.919563,369.945139
2013-04-12 16:35:00,123,2.229796,2277.090028,1587.952015,3006.4378,371.575951
2013-04-12 16:40:00,103,1.7077369999999998,2597.059433,1859.215198,3296.288543,588.243917
2013-04-12 16:45:00,108,1.7668419999999998,2532.669737,1734.486745,3176.417538,437.474614
2013-04-12 16:50:00,116,1.499495,2466.456181,1769.167877,3119.587371,544.579588
2013-04-12 16:55:00,108,1.777052,2665.976174,1870.781779,3370.121167,478.646847
2013-04-12 17:00:00,103,1.843911,2816.125769,1938.55749,3368.411511,623.041201
2013-04-12 17:05:00,271,7.211386999999999,1022.990232,693.630571,1504.976332,95.102024
2013-04-12 17:10:00,179,3.6285199999999995,1682.587004,1130.093503,2186.977971,285.555848
2013-04-12 17:15:00,122,2.042251,2274.679471,1587.117429,2903.244272,348.445507
2013-04-12 17:20:00,114,2.02999,2524.938903,1786.652366,3148.841023,548.021279
2013-04-12 17:25:00,138,2.157293,2035.057582,1380.06731,2675.769608,336.51541
2013-04-12 17:30:00,132,2.1383099999999997,2139.480294,1476.408714,2754.119973,417.547227
2013-04-12 17:35:00,103,1.622007,2649.447462,1787.2459,3313.384535,456.827898
2013-04-12 17:40:00,133,1.729954,2080.127032,1468.21517,2686.783484,422.272173
2013-04-12 17:45:00,104,1.982532,2725.428416,1968.201324,3403.434671,444.709267
2013-04-12 17:50:00,115,1.994537,2497.33498,1688.816577,3071.216541,563.378279
2013-04-12 17:55:00,119,1.7983529999999999,2341.232495,1639.866504,3022.148452,376.117534
2013-04-12 18:00:00,122,1.8616970000000002,2350.920956,1565.897634,2953.021115,502.517674
2013-04-12 18:05:00,96,1.990291,3071.96172,2060.864865,3697.021388,519.281412
2013-04-12 18:10:00,365,9.734631,802.168153,531.033415,1175.557535,80.525764
2013-04-12 18:15:00,175,3.485147,1724.882358,1209.286182,2312.121762,249.981102
2013-04-12 18:20:00,124,2.4109700000000003,2299.572033,1496.716578,2859.49707,469.797152
2013-04-12 18:25:00,135,2.349152,2080.55068,1486.449304,2749.660977,324.58119
2013-04-12 18:30:00,122,1.983702,2363.428596,1622.771926,2987.180139,512.874382
2013-04-12 18:35:00,95,2.250169,2903.803903,1995.840088,3651.724558,482.384973
2013-04-12 18:40:00,132,1.817404,2185.980959,1514.282579,2750.031848,446.810521
2013-04-12 18:45:00,100,1.831306,2777.499698,1879.371571,3510.212228,505.55746
2013-04-12 18:50:00,88,1.3209440000000001,3054.384053,2328.795344,3797.651321,729.182932
2013-04-12 18:55:00,106,1.9910860000000001,2669.405133,1792.582578,3307.04685,485.488029
2013-04-12 19:00:00,118,1.650041,2340.226357,1647.635582,2939.473045,502.517674
2013-04-12 19:05:00,97,1.411922,2977.468802,2050.134841,3637.254887,493.83982
2013-04-12 19:10:00,330,8.416892,890.558089,598.136017,1284.10249,105.133648
2013-04-12 19:15:00,172,3.3967709999999998,1635.89846,1167.04605,2280.995602,205.042742
2013-04-12 19:20:00,145,3.0653029999999997,2040.859165,1345.144179,2562.246829,379.090956
2013-04-12 19:25:00,146,2.319387,1900.859719,1348.108641,2529.216349,281.081812
2013-04-12 19:30:00,153,1.959375,1752.533789,1275.623066,2440.045153,353.757373
2013-04-12 19:35:00,117,2.203934,2397.002117,1666.270599,3052.829215,378.131065
2013-04-12 19:40:00,132,2.232191,2146.92088,1564.224076,2847.550856,445.596936
2013-04-12 19:45:00,130,2.161893,2098.872232,1466.887232,2833.618034,346.539042
2013-04-12 19:50:00,120,2.077525,2416.748755,1665.529138,3013.499449,514.330284
2013-04-12 19:55:00,116,1.616032,2328.221347,1590.144615,3029.391548,376.117534
2013-04-12 20:00:00,122,1.647086,2301.886256,1641.098137,2899.976571,487.82805
2013-04-12 20:05:00,108,1.7739479999999999,2510.874235,1748.45469,3232.722329,435.943773
2013-04-12 20:10:00,127,1.933831,2226.364273,1613.619284,2877.438237,465.556753
2013-04-12 20:15:00,263,6.505395,1075.766729,734.207641,1553.597616,108.047519
2013-04-12 20:20:00,233,5.607031,1266.044191,842.278643,1743.758698,167.360076
2013-04-12 20:25:00,151,2.66823,1899.350384,1269.039492,2509.60623,275.582124
2013-04-12 20:30:00,132,2.4072459999999998,2212.693973,1503.102861,2739.238796,432.960617
2013-04-12 20:35:00,107,1.8081720000000001,2693.657438,1906.882605,3245.550043,419.253901
2013-04-12 20:40:00,128,2.27128,2262.725324,1589.166354,2893.905894,498.098374
2013-04-12 20:45:00,103,2.4169669999999996,2818.623154,1976.698221,3582.695003,474.229109
2013-04-12 20:50:00,138,1.753897,1957.41954,1314.285148,2612.499037,410.854078
2013-04-12 20:55:00,102,1.905189,2697.1951,1970.405025,3438.287226,451.263997
2013-04-12 21:00:00,111,1.487562,2576.556878,1792.265961,3170.116716,560.324985
2013-04-12 21:05:00,110,1.494376,2380.798597,1735.460843,3157.94238,426.417765
2013-04-12 21:10:00,122,1.7874709999999998,2195.405033,1582.840373,2947.826145,479.190933
2013-04-12 21:15:00,93,1.621477,3022.284813,2144.047812,3768.930508,548.034992
2013-04-12 21:20:00,318,8.514522,925.199326,632.655754,1349.248126,104.099261
2013-04-12 21:25:00,147,2.545731,1852.739025,1303.877758,2536.794471,294.518409
2013-04-12 21:30:00,118,1.619319,2279.745649,1539.446886,2848.996734,472.179805
2013-04-12 21:35:00,132,2.401916,2113.11795,1506.317706,2756.946588,301.585491
2013-04-12 21:40:00,137,2.397796,2105.636369,1435.547878,2657.506771,406.621306
2013-04-12 21:45:00,101,1.549108,2609.511237,1866.132506,3322.369059,455.935568
2013-04-12 21:50:00,125,2.352969,2345.159129,1621.560742,2946.232895,470.443746
2013-04-12 21:55:00,127,2.095132,2216.851633,1603.842875,2918.00279,368.13615
2013-04-12 22:00:00,98,1.9858049999999998,2882.627829,2019.216874,3558.066547,666.417985
2013-04-12 22:05:00,105,1.633834,2663.126129,1819.689143,3381.331146,468.736185
2013-04-12 22:10:00,118,1.565906,2308.593803,1646.607972,2929.57317,515.675094
2013-04-12 22:15:00,318,9.115357000000001,912.919804,600.164697,1347.437668,72.446662
2013-04-12 22:20:00,180,2.908675,1625.985188,1151.111992,2142.301105,276.945777
2013-04-12 22:25:00,125,2.676684,2220.528041,1542.051751,2892.870338,331.897594
2013-04-12 22:30:00,153,1.867155,1868.268298,1223.301896,2470.524081,367.888214
2013-04-12 22:35:00,122,2.387441,2173.85797,1589.658415,2921.176972,341.700791
2013-04-12 22:40:00,139,2.381008,2091.288479,1483.715603,2683.761509,410.707352
2013-04-12 22:45:00,110,1.415513,2365.580709,1733.111419,3129.087937,401.947315
2013-04-12 22:50:00,124,2.227241,2283.646179,1605.913275,2932.905115,488.425595
2013-04-12 22:55:00,84,1.454941,3253.073457,2245.522209,3975.018874,606.206534
2013-04-12 23:00:00,159,2.397415,1812.950963,1284.360083,2412.423062,345.115179
2013-04-12 23:05:00,83,1.444865,3248.214788,2227.620204,3913.863343,562.658558
2013-04-12 23:10:00,109,1.631524,2575.448868,1765.235501,3240.370931,596.265876
2013-04-12 23:15:00,325,7.707801,883.326053,620.485958,1302.761146,73.058679
2013-04-12 23:20:00,155,3.246489,1972.005721,1356.220459,2496.140593,357.482577
2013-04-12 23:25:00,137,2.9317349999999998,2056.519972,1483.841365,2785.984917,302.669894
2013-04-12 23:30:00,151,2.469752,1918.485189,1316.741398,2477.959554,345.261052
2013-04-12 23:35:00,130,1.871707,2057.822559,1478.493715,2712.738648,333.566815
2013-04-12 23:40:00,114,2.041209,2523.515877,1731.998031,3087.936936,524.010793
2013-04-12 23:45:00,123,1.643486,2111.547341,1650.637309,2877.438237,350.515836
2013-04-12 23:50:00,124,2.235808,2300.358112,1652.902305,2963.182168,469.315487
2013-04-12 23:55:00,95,1.6074979999999999,2905.356924,1960.571429,3587.003039,499.056786
2013-04-13 00:00:00,113,1.416563,2246.795658,1714.644872,2914.697879,453.31788
2013-04-13 00:05:00,16,0.016999,3418.747346,2253.861642,4603.723014,729.371543
2013-04-13 00:10:00,188,0.278111,1567.780265,964.618321,2329.348979,352.669066
2013-04-13 00:15:00,166,0.21981399999999998,1504.497975,898.65533,2201.203006,358.749976
2013-04-13 00:20:00,167,0.253867,1671.106435,1009.567482,2368.143597,387.446357
2013-04-13 00:25:00,186,0.264871,1318.133201,766.850472,1957.172138,285.519763
2013-04-13 00:30:00,187,0.245875,1117.53932,681.822799,1708.126701,277.581274
2013-04-13 00:35:00,237,0.33311199999999996,1270.111346,759.218222,1958.981623,286.455952
2013-04-13 00:40:00,198,0.28697,1344.574916,794.104485,1978.531993,309.526169
2013-04-13 00:45:00,198,0.30289499999999997,1289.577494,749.783647,1924.270406,279.690227
2013-04-13 00:50:00,194,0.295365,1298.976499,763.198965,1927.588065,296.726265
2013-04-13 00:55:00,227,0.32202,1181.551277,708.950519,1821.169906,255.477804
2013-04-13 01:00:00,198,0.29857399999999995,1232.174268,757.211515,1864.891078,278.086972
2013-04-13 01:05:00,217,0.323696,967.272617,613.754824,1575.83328,216.135637
2013-04-13 01:10:00,232,0.323977,1299.451089,771.83064,1925.52668,291.277909
2013-04-13 01:15:00,183,0.28174499999999997,1436.684212,846.02823,2112.54979,288.930934
2013-04-13 01:20:00,233,0.32614,908.288592,560.801484,1497.298777,203.402664
2013-04-13 01:25:00,244,0.347281,1283.705385,778.634603,1919.714047,276.741029
2013-04-13 01:30:00,202,0.30032,1101.058173,678.577102,1676.335607,255.01697
2013-04-13 01:35:00,284,0.372228,970.151967,602.461395,1580.174154,214.524164
2013-04-13 01:40:00,188,0.260807,1346.948923,797.3611,1958.809367,334.658393
2013-04-13 01:45:00,241,0.329995,973.623901,626.992103,1620.942039,218.603514
2013-04-13 01:50:00,215,0.287166,1212.024189,738.14789,1867.66529,270.017695
2013-04-13 01:55:00,225,0.27865300000000004,1096.603796,644.298187,1736.980623,248.235863
2013-04-13 02:00:00,179,0.241258,1352.965491,813.975976,2089.458848,313.362787
2013-04-13 02:05:00,247,0.319194,1038.911082,606.629553,1659.02835,226.770828
2013-04-13 02:10:00,182,0.252848,1333.900088,807.351064,2014.032751,298.215562
2013-04-13 02:15:00,196,0.25305500000000003,1368.336248,864.069896,2045.734946,302.00074
2013-04-13 02:20:00,165,0.214765,1297.663376,799.187531,1987.773409,308.086175
2013-04-13 02:25:00,197,0.264666,1467.689007,1000.300393,2234.098827,341.230726
2013-04-13 02:30:00,202,0.264011,1076.928682,679.749494,1728.063685,227.280054
2013-04-13 02:35:00,269,0.341831,930.563908,567.701951,1536.867536,193.112132
2013-04-13 02:40:00,216,0.290182,1208.736709,752.240695,1868.433984,264.829075
2013-04-13 02:45:00,217,0.2858,1154.87258,728.318689,1866.498402,255.477125
2013-04-13 02:50:00,211,0.283483,1080.74887,690.022314,1749.688599,225.566206
2013-04-13 02:55:00,250,0.328962,1038.520787,673.338301,1672.257394,238.274241
2013-04-13 03:00:00,208,0.25399299999999997,1092.038754,686.877431,1754.107943,232.273231
2013-04-13 03:05:00,196,0.246696,1443.385742,888.120139,2168.93851,324.543946
2013-04-13 03:10:00,176,0.21409699999999998,1353.544104,820.301833,2011.262807,303.81704
2013-04-13 03:15:00,211,0.273816,1089.115456,676.242653,1767.087555,229.969882
2013-04-13 03:20:00,203,0.269106,1304.374399,825.543799,1976.080617,310.348062
2013-04-13 03:25:00,187,0.25540100000000004,1313.055753,834.236682,2033.881863,296.647213
2013-04-13 03:30:00,165,0.200914,1528.15564,923.156775,2257.085554,378.836647
2013-04-13 03:35:00,210,0.244961,1180.709707,715.81956,1886.503712,256.352452
2013-04-13 03:40:00,176,0.209722,1341.495435,792.165491,2091.872774,318.285674
2013-04-13 03:45:00,211,0.260548,1176.541931,729.602922,1866.498402,278.885615
2013-04-13 03:50:00,195,0.252558,1084.330668,612.522248,1774.689191,237.002424
2013-04-13 03:55:00,216,0.26375,1271.089193,766.239479,1963.250737,273.314328
2013-04-13 04:00:00,211,0.253873,1065.267608,584.589189,1762.600765,228.487973
2013-04-13 04:05:00,166,0.22625100000000004,1580.380569,981.79499,2278.00308,370.873042
2013-04-13 04:10:00,204,0.265138,1243.294784,775.330111,1925.062877,263.010999
2013-04-13 04:15:00,213,0.275022,1111.766774,707.804931,1823.374054,236.291665
2013-04-13 04:20:00,195,0.247982,1168.579819,747.177263,1883.302768,272.099714
2013-04-13 04:25:00,227,0.293258,1199.109034,738.744859,1877.037653,255.41994
2013-04-13 04:30:00,194,0.256923,1134.941894,706.599002,1823.374054,243.459773
2013-04-13 04:35:00,191,0.250731,1279.642272,813.637214,1996.789481,303.426898
2013-04-13 04:40:00,202,0.257721,1185.829101,710.639609,1895.293736,256.952597
2013-04-13 04:45:00,179,0.218741,1597.083205,916.309785,2364.744898,366.686798
2013-04-13 04:50:00,157,0.18468900000000002,1436.886289,865.145002,2215.180032,329.384359
2013-04-13 04:55:00,140,0.202301,1779.312597,1236.628212,2649.525816,455.216408
2013-04-13 05:00:00,155,0.227773,1677.507855,1033.84356,2397.171447,373.810419
2013-04-13 05:05:00,175,0.239108,1394.488386,867.825908,2067.772354,296.933498
2013-04-13 05:10:00,155,0.209536,1640.670423,1054.805171,2376.21253,387.241853
2013-04-13 05:15:00,159,0.21141100000000002,1583.365201,943.749888,2294.993124,350.333195
2013-04-13 05:20:00,165,0.21186,1385.062156,876.25383,2144.507882,318.733705
2013-04-13 05:25:00,164,0.21443800000000002,1678.002999,1006.42937,2406.824731,377.744139
2013-04-13 05:30:00,160,0.20436500000000002,1689.229507,947.964338,2406.824731,374.919054
2013-04-13 05:35:00,166,0.21500999999999998,1528.619094,929.999795,2262.696754,344.190565
2013-04-13 05:40:00,169,0.21999000000000002,1321.073234,826.397049,2054.784085,290.656906
2013-04-13 05:45:00,1509,0.363996,0.756844,4.106503,2.719625,17.660634
2013-04-13 05:50:00,2451,0.426098,0.817141,2.762028,2.093803,12.574862
2013-04-13 05:55:00,2626,0.436093,0.798399,2.506631,1.952361,11.597833
2013-04-13 06:00:00,2717,0.45472299999999993,0.815716,2.415549,1.936919,11.320632
2013-04-13 06:05:00,2782,0.45529200000000003,0.784779,2.356924,1.864974,11.068614
2013-04-13 06:10:00,1748,0.340852,1.784665,4.602662,3.920137,20.915976
2013-04-13 06:15:00,1008,0.23476999999999998,1.964411,6.784261,6.219419,39.000824
2013-04-13 06:20:00,1272,0.263459,1.549635,5.68351,4.944166,32.681689
2013-04-13 06:25:00,696,0.235672,21.978034,47.104401,56.356943,133.957172
2013-04-13 06:30:00,659,0.197252,21.784465,47.236658,56.501664,135.419372
2013-04-13 06:35:00,671,0.284474,21.751401,47.119588,56.217814,134.520966
2013-04-13 06:40:00,656,0.19078900000000001,20.748427,47.2545,56.576372,137.109465
2013-04-13 06:45:00,665,0.224372,21.820175,47.211275,56.395553,134.541574
2013-04-13 06:50:00,664,0.20765999999999998,21.715282,48.304662,57.868645,139.7421
2013-04-13 06:55:00,974,9.270291,28.481117,49.243553,63.961435,116.11391
2013-04-13 07:00:00,9858,62.845286,28.029977,13.618335,34.997109,8.726176
2013-04-13 07:05:00,40764,141.78098400000002,16.746988,7.21699,22.661344,3.207688
2013-04-13 07:10:00,9700,611.031513,38.850347,25.64634,57.727132,27.388646
2013-04-13 07:15:00,3666,818.721864,42.349117,35.055111,64.103508,53.190743
2013-04-13 07:20:00,3124,344.627903,41.737838,37.983875,68.949794,56.199963
2013-04-13 07:25:00,3517,160.115999,35.776311,32.630231,65.411263,43.818279
2013-04-13 07:30:00,6594,96.18696700000001,25.554864,19.770314,54.818846,24.425358
2013-04-13 07:35:00,6656,85.313402,24.24621,19.658988,53.79887,24.029192
2013-04-13 07:40:00,5999,61.919371999999996,25.248602,20.182265,59.025368,25.688654
2013-04-13 07:45:00,5160,31.966939,23.470612,20.413669,60.28919,32.584329
2013-04-13 07:50:00,4805,20.938047,23.576761,20.345354,61.312387,34.849889
2013-04-13 07:55:00,4730,18.03567,23.3904,20.37681,61.543451,35.578474
2013-04-13 08:00:00,5091,20.628672,28.724398,18.89863,53.376858,21.031521
2013-04-13 08:05:00,4803,16.078814,28.113822,16.23237,46.539913,14.779077
2013-04-13 08:10:00,4586,14.818901,27.44361,20.151175,57.679624,26.871582
2013-04-13 08:15:00,6408,13.610102,25.426383,20.394891,60.749704,33.169807
2013-04-13 08:20:00,4464,11.830289,22.946801,19.939264,62.146972,37.057339
2013-04-13 08:25:00,4002,11.231349,25.329042,24.810359,65.204119,47.983372
2013-04-13 08:30:00,958,10.197445,26.932235,48.947309,62.030756,120.356957
2013-04-13 08:35:00,943,10.10402,26.481787,49.456685,62.837537,121.799221
2013-04-13 08:40:00,933,10.265036,25.767306,48.701216,61.212391,121.354481
2013-04-13 08:45:00,947,10.222322,26.649298,49.323701,62.148153,122.560773
2013-04-13 08:50:00,898,9.411875,26.365239,49.686939,62.275429,125.677217
2013-04-13 08:55:00,899,9.350189,25.421632,48.88128,61.497147,122.250746
2013-04-13 09:00:00,911,9.705121,27.215203,49.901622,62.890835,124.229896
2013-04-13 09:05:00,825,7.273181,25.484804,49.613572,61.291079,128.488316
2013-04-13 09:10:00,836,7.052302,24.978687,49.288729,60.593956,127.597618
2013-04-13 09:15:00,834,7.218387,23.619597,48.246683,59.153719,125.498166
2013-04-13 09:20:00,942,11.38728,25.099585,48.121712,60.454399,119.984345
2013-04-13 09:25:00,835,6.581094,24.99291,49.583726,61.11655,128.320377
2013-04-13 09:30:00,828,7.319248,24.346643,49.234858,60.598802,129.958205
2013-04-13 09:35:00,769,5.2948260000000005,23.757366,49.019655,58.876818,131.632563
2013-04-13 09:40:00,788,5.58183,25.037112,49.743131,60.55496,131.00907
2013-04-13 09:45:00,840,7.031582000000001,25.089635,49.267725,60.571125,126.660125
2013-04-13 09:50:00,824,7.273743,25.204512,49.861448,61.754955,130.088688
2013-04-13 09:55:00,840,7.032599,25.676992,49.721399,60.969096,128.233354
2013-04-13 10:00:00,866,7.639684,25.105563,48.483638,59.964534,124.370625
2013-04-13 10:05:00,842,7.821899,25.400276,50.150661,62.757702,129.112169
2013-04-13 10:10:00,845,8.347543,26.292592,49.650965,61.89738,126.462075
2013-04-13 10:15:00,892,8.313794,25.092611,48.898434,60.366065,125.879226
2013-04-13 10:20:00,878,8.722035,25.782384,49.955955,62.99895,126.521496
2013-04-13 10:25:00,935,7.727603,27.865778,56.633809,70.840113,119.201772
2013-04-13 10:30:00,866,7.698939,39.711996,81.038693,94.685771,161.601058
2013-04-13 10:35:00,877,8.009775999999999,40.295678,80.982498,93.283275,156.694217
2013-04-13 10:40:00,675,8.221210000000001,27.333336,82.020674,87.346697,166.565106
2013-04-13 10:45:00,686,8.474076,31.361725,86.640087,95.451737,167.31819
2013-04-13 10:50:00,665,8.035888,30.641106,85.249285,92.744747,167.36006
2013-04-13 10:55:00,674,8.217305,25.702943,78.958421,84.357109,159.737846
2013-04-13 11:00:00,726,8.893732,31.673562,85.066623,94.819589,164.460588
2013-04-13 11:05:00,684,8.797524000000001,32.161211,86.713651,95.636539,168.095772
2013-04-13 11:10:00,702,9.232852000000001,28.979541,82.960079,91.274523,162.277158
2013-04-13 11:15:00,720,9.168199000000001,33.005457,87.323813,97.279503,167.409678
2013-04-13 11:20:00,686,9.295943,30.553034,85.489612,94.726093,168.59415
2013-04-13 11:25:00,728,9.66437,29.797737,80.415179,89.822292,157.801591
2013-04-13 11:30:00,732,9.708275,32.763097,86.317795,97.622526,165.523905
2013-04-13 11:35:00,704,9.66945,30.652239,85.304401,94.441674,167.967735
2013-04-13 11:40:00,736,9.90138,32.110638,83.544867,93.855992,161.756711
2013-04-13 11:45:00,759,9.951105,31.072556,82.415013,92.896479,158.699504
2013-04-13 11:50:00,711,9.960294000000001,30.378785,83.813753,93.90828,162.963833
2013-04-13 11:55:00,742,10.295883,32.178446,84.603915,95.679915,161.966949
2013-04-13 12:00:00,745,10.345256,30.788661,81.853831,92.385495,158.712366
2013-04-13 12:05:00,699,9.727449,31.101027,84.490599,93.261937,167.065074
2013-04-13 12:10:00,717,9.711102,31.650853,85.997074,96.810527,167.797986
2013-04-13 12:15:00,727,9.583322,31.88741,86.466237,97.205231,167.733478
2013-04-13 12:20:00,691,9.17555,28.152839,80.968321,88.945603,163.907623
2013-04-13 12:25:00,680,8.803003,30.789221,85.598265,94.088934,169.2167
2013-04-13 12:30:00,690,8.512694,28.618733,82.949172,89.879691,167.470031
2013-04-13 12:35:00,662,8.418091,29.430805,84.849307,91.989374,172.485269
2013-04-13 12:40:00,643,7.862002,29.817379,87.182829,94.43475,177.288394
2013-04-13 12:45:00,641,7.589133,29.878418,87.032373,94.348251,175.44791
2013-04-13 12:50:00,650,7.439245,27.731104,82.709328,88.368838,170.565882
2013-04-13 12:55:00,631,7.1833789999999995,29.036029,87.180397,93.171142,177.10127
2013-04-13 13:00:00,594,6.6419369999999995,24.66286,82.167744,85.702371,175.225552
2013-04-13 13:05:00,623,6.451237,29.398635,88.113127,93.355228,182.275551
2013-04-13 13:10:00,586,5.968094000000001,25.961074,84.375462,88.158677,178.181331
2013-04-13 13:15:00,607,5.813272,27.671464,86.871745,90.401906,183.474433
2013-04-13 13:20:00,572,5.417808,24.784793,84.424965,86.352717,183.444427
2013-04-13 13:25:00,563,5.205201000000001,26.220909,87.403347,89.580828,187.928383
2013-04-13 13:30:00,553,4.891645,24.081889,85.984562,86.091668,188.912284
2013-04-13 13:35:00,547,4.589332,26.375693,87.169074,89.579482,189.555773
2013-04-13 13:40:00,531,4.2027980000000005,23.293572,85.179095,84.597464,191.540414
2013-04-13 13:45:00,499,3.8911290000000003,22.423427,86.749974,84.683171,195.640455
2013-04-13 13:50:00,529,3.713068,22.367629,82.510965,81.893618,185.331333
2013-04-13 13:55:00,542,3.424836,23.853588,87.217109,86.112675,194.471064
2013-04-13 14:00:00,455,2.959118,20.438462,89.523966,85.696395,205.12007
2013-04-13 14:05:00,535,2.91607,22.920879,83.134524,82.588265,185.188703
2013-04-13 14:10:00,483,3.1751720000000003,22.035778,87.502435,84.795312,199.770166
2013-04-13 14:15:00,480,3.152658,21.97863,87.996521,84.943714,200.36246
2013-04-13 14:20:00,503,3.340418,22.806723,84.684674,82.47951,191.306956
2013-04-13 14:25:00,536,3.5615660000000005,22.575454,84.604388,83.566704,190.312609
2013-04-13 14:30:00,503,3.4512169999999998,21.320423,85.500963,83.49368,194.089115
2013-04-13 14:35:00,504,3.408896,22.501293,86.050491,84.701622,193.525959
2013-04-13 14:40:00,478,3.1596439999999997,19.902924,85.989992,82.716261,197.226768
2013-04-13 14:45:00,492,3.053156,21.455933,87.601912,84.972644,198.058101
2013-04-13 14:50:00,477,2.863957,20.543961,85.919311,83.265214,196.569805
2013-04-13 14:55:00,485,2.590652,19.192262,82.203709,79.23623,190.755191
2013-04-13 15:00:00,466,2.5807900000000004,18.322763,85.606585,81.227356,200.172429
2013-04-13 15:05:00,479,2.501866,21.590745,86.958336,84.849656,199.500083
2013-04-13 15:10:00,440,2.152343,16.352909,83.469031,78.186042,199.136495
2013-04-13 15:15:00,457,2.078296,18.129566,84.71052,79.255724,199.895029
2013-04-13 15:20:00,461,1.8785040000000002,21.914218,88.381097,85.582316,203.720584
2013-04-13 15:25:00,384,0.518467,9.624397,79.016126,70.872262,203.135143
2013-04-13 15:30:00,383,0.114607,12.303323,86.712256,79.322213,217.166795
2013-04-13 15:35:00,404,0.147011,14.440652,82.966861,77.378659,207.736688
2013-04-13 15:40:00,392,0.12044,8.003746,77.14109,68.949888,200.545135
2013-04-13 15:45:00,382,0.133161,13.27128,84.667013,78.174165,213.93382
2013-04-13 15:50:00,387,0.12984,11.57502,82.909497,76.962765,212.894712
2013-04-13 15:55:00,381,0.11481500000000001,10.960197,81.403868,73.951244,207.540368
2013-04-13 16:00:00,390,0.131582,13.891567,83.518727,76.40529,215.117598
2013-04-13 16:05:00,381,0.12142599999999999,10.38137,79.654695,73.048859,206.287982
2013-04-13 16:10:00,388,0.12431700000000001,10.867602,83.826699,76.106285,213.926933
2013-04-13 16:15:00,404,0.16145299999999999,14.75427,82.791514,77.935656,206.722602
2013-04-13 16:20:00,380,0.10625899999999999,10.422962,83.190255,75.84585,214.589771
2013-04-13 16:25:00,373,0.125697,12.578715,89.618096,82.407123,224.115117
2013-04-13 16:30:00,414,0.156599,13.815375,81.339607,77.062001,204.562687
2013-04-13 16:35:00,389,0.13375,11.068593,80.635747,73.298347,209.502391
2013-04-13 16:40:00,378,0.10945799999999999,10.488768,83.237952,75.249143,213.977104
2013-04-13 16:45:00,415,0.149625,13.363101,80.257842,74.485148,204.084721
2013-04-13 16:50:00,365,0.10304300000000001,10.398154,85.194401,76.694046,218.926181
2013-04-13 16:55:00,386,0.12526500000000002,12.383778,83.071095,76.15582,210.018815
2013-04-13 17:00:00,389,0.127932,12.032077,82.948273,76.390106,212.092234
2013-04-13 17:05:00,375,0.11402999999999999,11.448003,84.120128,76.061281,214.972748
2013-04-13 17:10:00,394,0.121925,11.939229,79.548874,73.849607,203.642292
2013-04-13 17:15:00,409,0.17491199999999998,14.871396,84.258674,79.627854,211.957064
2013-04-13 17:20:00,364,0.100951,9.21881,84.160054,75.172406,218.284152
2013-04-13 17:25:00,382,0.12260499999999999,11.757572,83.314476,76.044608,212.622471
2013-04-13 17:30:00,368,0.104305,9.580942,80.048117,71.724554,207.738284
2013-04-13 17:35:00,376,0.099223,10.587737,83.841294,75.991602,214.747525
2013-04-13 17:40:00,371,0.11942699999999999,11.550577,85.484894,78.171558,216.16087
2013-04-13 17:45:00,374,0.11829500000000001,11.389403,86.657683,79.981088,219.318418
2013-04-13 17:50:00,378,0.097434,9.792538,79.697579,72.11675,205.603315
