time,totalbytes,cpu_load,priority,status,NCon,NVol,srcip_entropy,destip_entropy,srcport_entropy,destport_entropy
2013-04-12 19:40:00,16850.510791,1.750348,1.0,0.0034770000000000005,132,2.232191,2146.92088,1564.224076,2847.550856,445.596936
2013-04-12 19:45:00,15981.774647999999,1.728291,1.0,0.0035009999999999998,130,2.161893,2098.872232,1466.887232,2833.618034,346.539042
2013-04-12 19:50:00,17860.07377,1.718419,1.0,0.004234,120,2.077525,2416.748755,1665.529138,3013.499449,514.330284
2013-04-12 19:55:00,13576.208,2.296784,1.0,0.0015810000000000002,116,1.616032,2328.221347,1590.144615,3029.391548,376.117534
2013-04-12 20:00:00,12732.227941,1.8375669999999997,1.0,0.0033420000000000004,122,1.647086,2301.886256,1641.098137,2899.976571,487.82805
2013-04-12 20:05:00,16325.596491,1.7307150000000002,1.0,0.002805,108,1.7739479999999999,2510.874235,1748.45469,3232.722329,435.943773
2013-04-12 20:10:00,14304.260563,1.7491310000000002,1.0,0.003475,127,1.933831,2226.364273,1613.619284,2877.438237,465.556753
2013-04-12 20:15:00,25645.954887,1.7248419999999998,1.0,0.004222,263,6.505395,1075.766729,734.207641,1553.597616,108.047519
2013-04-12 20:20:00,24403.273859,1.717913,1.0,0.0035259999999999996,233,5.607031,1266.044191,842.278643,1743.758698,167.360076
2013-04-12 20:25:00,17720.208861000003,2.295945,1.0,0.00316,151,2.66823,1899.350384,1269.039492,2509.60623,275.582124
2013-04-12 20:30:00,18449.043796,1.8406669999999998,1.0,0.004,132,2.4072459999999998,2212.693973,1503.102861,2739.238796,432.960617
2013-04-12 20:35:00,16084.830508000001,1.731228,1.0,0.002105,107,1.8081720000000001,2693.657438,1906.882605,3245.550043,419.253901
2013-04-12 20:40:00,17917.511278,1.7510430000000001,1.0,0.0041719999999999995,128,2.27128,2262.725324,1589.166354,2893.905894,498.098374
2013-04-12 20:45:00,22648.276786000002,1.7250349999999999,1.0,0.0035159999999999996,103,2.4169669999999996,2818.623154,1976.698221,3582.695003,474.229109
2013-04-12 20:50:00,12866.083916,1.718816,1.0,0.0035240000000000002,138,1.753897,1957.41954,1314.285148,2612.499037,410.854078
2013-04-12 20:55:00,18183.081818000002,2.280319,1.0,0.00266,102,1.905189,2697.1951,1970.405025,3438.287226,451.263997
2013-04-12 21:00:00,13250.762712,1.867502,1.0,0.002637,111,1.487562,2576.556878,1792.265961,3170.116716,560.324985
2013-04-12 21:05:00,13873.415928999999,1.7314169999999998,1.0,0.0035060000000000004,110,1.494376,2380.798597,1735.460843,3157.94238,426.417765
2013-04-12 21:10:00,13706.094890999999,1.7498259999999999,1.0,0.004864,122,1.7874709999999998,2195.405033,1582.840373,2947.826145,479.190933
2013-04-12 21:15:00,17355.561224,1.7248419999999998,1.0,0.002111,93,1.621477,3022.284813,2144.047812,3768.930508,548.034992
2013-04-12 21:20:00,27392.325152999998,1.757736,1.0,0.0052829999999999995,318,8.514522,925.199326,632.655754,1349.248126,104.099261
2013-04-12 21:25:00,17016.643312,2.227148,1.0,0.002189,147,2.545731,1852.739025,1303.877758,2536.794471,294.518409
2013-04-12 21:30:00,13944.491803,1.942075,1.0,0.002546,118,1.619319,2279.745649,1539.446886,2848.996734,472.179805
2013-04-12 21:35:00,18002.321429,1.7286119999999998,1.0,0.0035060000000000004,132,2.401916,2113.11795,1506.317706,2756.946588,301.585491
2013-04-12 21:40:00,17592.867133,1.750694,1.0,0.002778,137,2.397796,2105.636369,1435.547878,2657.506771,406.621306
2013-04-12 21:45:00,14524.732143000001,1.7248419999999998,1.0,0.002815,101,1.549108,2609.511237,1866.132506,3322.369059,455.935568
2013-04-12 21:50:00,19431.125984000002,1.717407,1.0,0.004228,125,2.352969,2345.159129,1621.560742,2946.232895,470.443746
2013-04-12 21:55:00,16291.177778,2.1826380000000003,1.0,0.001127,127,2.095132,2216.851633,1603.842875,2918.00279,368.13615
2013-04-12 22:00:00,19317.638888999998,2.001852,1.0,0.003704,98,1.9858049999999998,2882.627829,2019.216874,3558.066547,666.417985
2013-04-12 22:05:00,15869.703704,1.729502,1.0,0.002102,105,1.633834,2663.126129,1819.689143,3381.331146,468.736185
2013-04-12 22:10:00,12654.9,1.750173,1.0,0.004164,118,1.565906,2308.593803,1646.607972,2929.57317,515.675094
2013-04-12 22:15:00,29685.273292,1.7,1.0,0.003546,318,9.115357000000001,912.919804,600.164697,1347.437668,72.446662
2013-04-12 22:20:00,16319.080213999998,1.7494619999999999,1.0,0.003589,180,2.908675,1625.985188,1151.111992,2142.301105,276.945777
2013-04-12 22:25:00,21277.712121,2.183305,1.0,0.0022559999999999998,125,2.676684,2220.528041,1542.051751,2892.870338,331.897594
2013-04-12 22:30:00,12491.101911,2.00495,1.0,0.003713,153,1.867155,1868.268298,1223.301896,2470.524081,367.888214
2013-04-12 22:35:00,18837.721805,1.724234,1.0,0.001393,122,2.387441,2173.85797,1589.658415,2921.176972,341.700791
2013-04-12 22:40:00,17347.826388999998,1.750694,1.0,0.003472,139,2.381008,2091.288479,1483.715603,2683.761509,410.707352
2013-04-12 22:45:00,12491.647059,1.702568,1.0,0.002853,110,1.415513,2365.580709,1733.111419,3129.087937,401.947315
2013-04-12 22:50:00,18109.976744,1.7454419999999997,1.0,0.004208,124,2.227241,2283.646179,1605.913275,2932.905115,488.425595
2013-04-12 22:55:00,16608.913043,2.121824,1.0,0.0028870000000000002,84,1.454941,3253.073457,2245.522209,3975.018874,606.206534
2013-04-12 23:00:00,15166.506024,2.065868,1.0,0.002994,159,2.397415,1812.950963,1284.360083,2412.423062,345.115179
2013-04-12 23:05:00,17423.793103,1.7168080000000001,1.0,0.002825,83,1.444865,3248.214788,2227.620204,3913.863343,562.658558
2013-04-12 23:10:00,13935.95935,1.7636490000000002,1.0,0.004147,109,1.631524,2575.448868,1765.235501,3240.370931,596.265876
2013-04-12 23:15:00,24792.815951,1.6764290000000002,1.0,0.002143,325,7.707801,883.326053,620.485958,1302.761146,73.058679
2013-04-12 23:20:00,21024.018519,1.800297,1.0,0.005197,155,3.246489,1972.005721,1356.220459,2496.140593,357.482577
2013-04-12 23:25:00,21357.416666999998,2.125797,1.0,0.0023190000000000003,137,2.9317349999999998,2056.519972,1483.841365,2785.984917,302.669894
2013-04-12 23:30:00,16401.531646,2.071514,1.0,0.0035759999999999998,151,2.469752,1918.485189,1316.741398,2477.959554,345.261052
2013-04-12 23:35:00,14150.223022,1.7195209999999999,1.0,0.004228,130,1.871707,2057.822559,1478.493715,2712.738648,333.566815
2013-04-12 23:40:00,18144.59322,1.7412830000000001,1.0,0.0027890000000000002,114,2.041209,2523.515877,1731.998031,3087.936936,524.010793
2013-04-12 23:45:00,12695.169118000002,1.647016,1.0,0.002911,123,1.643486,2111.547341,1650.637309,2877.438237,350.515836
2013-04-12 23:50:00,18465.96063,1.775945,1.0,0.004811,124,2.235808,2300.358112,1652.902305,2963.182168,469.315487
2013-04-12 23:55:00,17038.505051,2.1287580000000004,1.0,0.001134,95,1.6074979999999999,2905.356924,1960.571429,3587.003039,499.056786
2013-04-13 00:00:00,11712.328125,1.822079,1.0,0.00411,113,1.416563,2246.795658,1714.644872,2914.697879,453.31788
2013-04-13 00:05:00,791.4137929999999,1.011623,1.0,0.002405,16,0.016999,3418.747346,2253.861642,4603.723014,729.371543
2013-04-13 00:10:00,1458.785366,1.013139,1.0,0.003406,188,0.278111,1567.780265,964.618321,2329.348979,352.669066
2013-04-13 00:15:00,1206.984536,1.008964,1.0,0.002656,166,0.21981399999999998,1504.497975,898.65533,2201.203006,358.749976
2013-04-13 00:20:00,1537.896552,1.009296,1.0,0.0016600000000000002,167,0.253867,1671.106435,1009.567482,2368.143597,387.446357
2013-04-13 00:25:00,1454.185567,1.009299,1.0,0.002657,186,0.264871,1318.133201,766.850472,1957.172138,285.519763
2013-04-13 00:30:00,1215.586047,1.009293,1.0,0.001991,187,0.245875,1117.53932,681.822799,1708.126701,277.581274
2013-04-13 00:35:00,1465.447154,1.0104030000000002,1.0,0.003034,237,0.33311199999999996,1270.111346,759.218222,1958.981623,286.455952
2013-04-13 00:40:00,1485.92823,1.0020799999999999,1.0,0.0041600000000000005,198,0.28697,1344.574916,794.104485,1978.531993,309.526169
2013-04-13 00:45:00,1542.6956519999999,1.00166,1.0,0.0019920000000000003,198,0.30289499999999997,1289.577494,749.783647,1924.270406,279.690227
2013-04-13 00:50:00,1420.9363640000001,1.00166,1.0,0.0023239999999999997,194,0.295365,1298.976499,763.198965,1927.588065,296.726265
2013-04-13 00:55:00,1451.635593,1.001328,1.0,0.002656,227,0.32202,1181.551277,708.950519,1821.169906,255.477804
2013-04-13 01:00:00,1553.188119,1.001328,1.0,0.0016600000000000002,198,0.29857399999999995,1232.174268,757.211515,1864.891078,278.086972
2013-04-13 01:05:00,1426.4233869999998,1.001824,1.0,0.0036479999999999998,217,0.323696,967.272617,613.754824,1575.83328,216.135637
2013-04-13 01:10:00,1399.057143,1.0024549999999999,1.0,0.003436,232,0.323977,1299.451089,771.83064,1925.52668,291.277909
2013-04-13 01:15:00,1576.787234,1.00166,1.0,0.0029879999999999998,183,0.28174499999999997,1436.684212,846.02823,2112.54979,288.930934
2013-04-13 01:20:00,1382.281124,1.00166,1.0,0.002656,233,0.32614,908.288592,560.801484,1497.298777,203.402664
2013-04-13 01:25:00,1412.666667,1.001328,1.0,0.0016600000000000002,244,0.347281,1283.705385,778.634603,1919.714047,276.741029
2013-04-13 01:30:00,1497.40566,1.001328,1.0,0.0023239999999999997,202,0.30032,1101.058173,678.577102,1676.335607,255.01697
2013-04-13 01:35:00,1383.475862,1.00153,1.0,0.0030600000000000002,284,0.372228,970.151967,602.461395,1580.174154,214.524164
2013-04-13 01:40:00,1293.929907,1.002475,1.0,0.003713,188,0.260807,1346.948923,797.3611,1958.809367,334.658393
2013-04-13 01:45:00,1383.194444,1.001328,1.0,0.0029879999999999998,241,0.329995,973.623901,626.992103,1620.942039,218.603514
2013-04-13 01:50:00,1379.123288,1.00166,1.0,0.0023239999999999997,215,0.287166,1212.024189,738.14789,1867.66529,270.017695
2013-04-13 01:55:00,1200.5766130000002,1.001328,1.0,0.0029879999999999998,225,0.27865300000000004,1096.603796,644.298187,1736.980623,248.235863
2013-04-13 02:00:00,1348.2169310000002,1.001328,1.0,0.002656,179,0.241258,1352.965491,813.975976,2089.458848,313.362787
2013-04-13 02:05:00,1366.371542,1.001522,1.0,0.002283,247,0.319194,1038.911082,606.629553,1659.02835,226.770828
2013-04-13 02:10:00,1399.005236,1.003814,1.0,0.0068650000000000004,182,0.252848,1333.900088,807.351064,2014.032751,298.215562
2013-04-13 02:15:00,1196.177778,1.001211,1.0,0.0024219999999999997,196,0.25305500000000003,1368.336248,864.069896,2045.734946,302.00074
2013-04-13 02:20:00,1324.584795,1.00166,1.0,0.0016600000000000002,165,0.214765,1297.663376,799.187531,1987.773409,308.086175
2013-04-13 02:25:00,1397.099502,1.001992,1.0,0.0029879999999999998,197,0.264666,1467.689007,1000.300393,2234.098827,341.230726
2013-04-13 02:30:00,1216.168831,1.00166,1.0,0.0019920000000000003,202,0.264011,1076.928682,679.749494,1728.063685,227.280054
2013-04-13 02:35:00,1307.592727,1.001873,1.0,0.003372,269,0.341831,930.563908,567.701951,1536.867536,193.112132
2013-04-13 02:40:00,1416.156951,1.0025620000000002,1.0,0.005765999999999999,216,0.290182,1208.736709,752.240695,1868.433984,264.829075
2013-04-13 02:45:00,1314.786957,1.001328,1.0,0.0019920000000000003,217,0.2858,1154.87258,728.318689,1866.498402,255.477125
2013-04-13 02:50:00,1281.529915,1.00166,1.0,0.0023239999999999997,211,0.283483,1080.74887,690.022314,1749.688599,225.566206
2013-04-13 02:55:00,1363.1484380000002,1.001327,1.0,0.0033179999999999998,250,0.328962,1038.520787,673.338301,1672.257394,238.274241
2013-04-13 03:00:00,1251.434579,1.001328,1.0,0.0016589999999999999,208,0.25399299999999997,1092.038754,686.877431,1754.107943,232.273231
2013-04-13 03:05:00,1188.15,1.001467,1.0,0.002934,196,0.246696,1443.385742,888.120139,2168.93851,324.543946
2013-04-13 03:10:00,1271.814815,1.003411,1.0,0.004093,176,0.21409699999999998,1353.544104,820.301833,2011.262807,303.81704
2013-04-13 03:15:00,1330.209091,1.002169,1.0,0.002892,211,0.273816,1089.115456,676.242653,1767.087555,229.969882
2013-04-13 03:20:00,1282.148649,1.001214,1.0,0.002427,203,0.269106,1304.374399,825.543799,1976.080617,310.348062
2013-04-13 03:25:00,1353.701493,1.00166,1.0,0.0019920000000000003,187,0.25540100000000004,1313.055753,834.236682,2033.881863,296.647213
2013-04-13 03:30:00,1218.377143,1.00166,1.0,0.002656,165,0.200914,1528.15564,923.156775,2257.085554,378.836647
2013-04-13 03:35:00,1204.107477,1.001415,1.0,0.003184,210,0.244961,1180.709707,715.81956,1886.503712,256.352452
2013-04-13 03:40:00,1148.492611,1.002851,1.0,0.003564,176,0.209722,1341.495435,792.165491,2091.872774,318.285674
2013-04-13 03:45:00,1247.294118,1.001328,1.0,0.0029879999999999998,211,0.260548,1176.541931,729.602922,1866.498402,278.885615
2013-04-13 03:50:00,1335.371859,1.001328,1.0,0.001993,195,0.252558,1084.330668,612.522248,1774.689191,237.002424
2013-04-13 03:55:00,1162.831276,1.001328,1.0,0.002987,216,0.26375,1271.089193,766.239479,1963.250737,273.314328
2013-04-13 04:00:00,1228.307339,1.001328,1.0,0.002656,211,0.253873,1065.267608,584.589189,1762.600765,228.487973
2013-04-13 04:05:00,1400.905882,1.001718,1.0,0.002405,166,0.22625100000000004,1580.380569,981.79499,2278.00308,370.873042
2013-04-13 04:10:00,1349.660465,1.0030299999999999,1.0,0.005303,204,0.265138,1243.294784,775.330111,1925.062877,263.010999
2013-04-13 04:15:00,1211.966805,1.001328,1.0,0.002656,213,0.275022,1111.766774,707.804931,1823.374054,236.291665
2013-04-13 04:20:00,1306.215,1.001474,1.0,0.001842,195,0.247982,1168.579819,747.177263,1883.302768,272.099714
2013-04-13 04:25:00,1340.043103,1.001511,1.0,0.0024170000000000003,227,0.293258,1199.109034,738.744859,1877.037653,255.41994
2013-04-13 04:30:00,1222.075893,1.001326,1.0,0.001989,194,0.256923,1134.941894,706.599002,1823.374054,243.459773
2013-04-13 04:35:00,1352.45641,1.001328,1.0,0.002989,191,0.250731,1279.642272,813.637214,1996.789481,303.426898
2013-04-13 04:40:00,1342.347619,1.004105,1.0,0.007389,202,0.257721,1185.829101,710.639609,1895.293736,256.952597
2013-04-13 04:45:00,1180.135,1.001328,1.0,0.0019920000000000003,179,0.218741,1597.083205,916.309785,2364.744898,366.686798
2013-04-13 04:50:00,1136.994186,1.001328,1.0,0.002657,157,0.18468900000000002,1436.886289,865.145002,2215.180032,329.384359
2013-04-13 04:55:00,1480.493151,1.001328,1.0,0.0029879999999999998,140,0.202301,1779.312597,1236.628212,2649.525816,455.216408
2013-04-13 05:00:00,1492.639752,1.001328,1.0,0.0016600000000000002,155,0.227773,1677.507855,1033.84356,2397.171447,373.810419
2013-04-13 05:05:00,1268.08,1.0013299999999998,1.0,0.00266,175,0.239108,1394.488386,867.825908,2067.772354,296.933498
2013-04-13 05:10:00,1387.535714,1.0030860000000001,1.0,0.006173,155,0.209536,1640.670423,1054.805171,2376.21253,387.241853
2013-04-13 05:15:00,1334.369048,1.001743,1.0,0.0027890000000000002,159,0.21141100000000002,1583.365201,943.749888,2294.993124,350.333195
2013-04-13 05:20:00,1194.5079369999999,1.001672,1.0,0.003343,165,0.21186,1385.062156,876.25383,2144.507882,318.733705
2013-04-13 05:25:00,1327.465116,1.001842,1.0,0.002211,164,0.21443800000000002,1678.002999,1006.42937,2406.824731,377.744139
2013-04-13 05:30:00,1268.573099,1.001285,1.0,0.002569,160,0.20436500000000002,1689.229507,947.964338,2406.824731,374.919054
2013-04-13 05:35:00,1338.3609470000001,1.0014129999999999,1.0,0.00318,166,0.21500999999999998,1528.619094,929.999795,2262.696754,344.190565
2013-04-13 05:40:00,1238.583756,1.002821,1.0,0.0035259999999999996,169,0.21999000000000002,1321.073234,826.397049,2054.784085,290.656906
2013-04-13 05:45:00,252.994067,1.002048,2.9045728845380183,0.003686,1509,0.363996,0.756844,4.106503,2.719625,17.660634
2013-04-13 05:50:00,182.328583,1.001832,2.9115981174175016,0.002199,2451,0.426098,0.817141,2.762028,2.093803,12.574862
2013-04-13 05:55:00,174.655224,1.004077,2.9148258476569264,0.0029649999999999998,2626,0.436093,0.798399,2.506631,1.952361,11.597833
2013-04-13 06:00:00,175.616006,1.001439,2.9133746367323474,0.002879,2717,0.45472299999999993,0.815716,2.415549,1.936919,11.320632
2013-04-13 06:05:00,171.658773,1.002925,2.915202765838161,0.002194,2782,0.45529200000000003,0.784779,2.356924,1.864974,11.068614
2013-04-13 06:10:00,209.625708,1.0027030000000001,2.9038666687280656,0.007431999999999999,1748,0.340852,1.784665,4.602662,3.920137,20.915976
2013-04-13 06:15:00,241.907498,1.002436,2.8775656111293166,0.005684000000000001,1008,0.23476999999999998,1.964411,6.784261,6.219419,39.000824
2013-04-13 06:20:00,217.576231,1.00203,2.8788671884644823,0.00203,1272,0.263459,1.549635,5.68351,4.944166,32.681689
2013-04-13 06:25:00,357.73571400000003,1.0036889999999998,2.6057954382441544,0.002951,696,0.235672,21.978034,47.104401,56.356943,133.957172
2013-04-13 06:30:00,306.432314,1.002836,2.6113043478260867,0.002431,659,0.197252,21.784465,47.236658,56.501664,135.419372
2013-04-13 06:35:00,443.86343600000004,1.003868,2.611231101511879,0.002461,671,0.284474,21.751401,47.119588,56.217814,134.520966
2013-04-13 06:40:00,319.128205,1.004821,2.625367863449088,0.00551,656,0.19078900000000001,20.748427,47.2545,56.576372,137.109465
2013-04-13 06:45:00,347.05393599999996,1.0045190000000002,2.609059434506636,0.002711,665,0.224372,21.820175,47.211275,56.395553,134.541574
2013-04-13 06:50:00,325.52732599999996,1.007018,2.6164670658682634,0.002456,664,0.20765999999999998,21.715282,48.304662,57.868645,139.7421
2013-04-13 06:55:00,9605.641026000001,1.097004,2.4459423737774246,0.003804,974,9.270291,28.481117,49.243553,63.961435,116.11391
2013-04-13 07:00:00,6681.512724,1.006384,1.3512421290059835,0.00168,9858,62.845286,28.029977,13.618335,34.997109,8.726176
2013-04-13 07:05:00,3644.632281,1.004518,1.2079377268919296,0.007529999999999999,40764,141.78098400000002,16.746988,7.21699,22.661344,3.207688
2013-04-13 07:10:00,65986.101957,1.00278,1.6437323822125065,0.0069489999999999994,9700,611.031513,38.850347,25.64634,57.727132,27.388646
2013-04-13 07:15:00,233858.104059,1.020408,1.9594333547971667,0.007347,3666,818.721864,42.349117,35.055111,64.103508,53.190743
2013-04-13 07:20:00,114684.980324,1.130503,1.9409520506373017,0.006289,3124,344.627903,41.737838,37.983875,68.949794,56.199963
2013-04-13 07:25:00,47643.326901,1.260809,1.8259560373381511,0.004184,3517,160.115999,35.776311,32.630231,65.411263,43.818279
2013-04-13 07:30:00,15277.719933000002,1.938936,1.6077715757835982,0.005253,6594,96.18696700000001,25.554864,19.770314,54.818846,24.425358
2013-04-13 07:35:00,13426.257241,1.949876,1.6071089547516084,0.0044670000000000005,6656,85.313402,24.24621,19.658988,53.79887,24.029192
2013-04-13 07:40:00,10778.62085,1.447726,1.5977410947002606,0.003544,5999,61.919371999999996,25.248602,20.182265,59.025368,25.688654
2013-04-13 07:45:00,6488.255224,1.0106469999999999,1.705441139079583,0.008190000000000001,5160,31.966939,23.470612,20.413669,60.28919,32.584329
2013-04-13 07:50:00,4562.045917,1.1077649999999999,1.7321452145214522,0.005547,4805,20.938047,23.576761,20.345354,61.312387,34.849889
2013-04-13 07:55:00,3977.933754,1.359624,1.7376557606450322,0.005789,4730,18.03567,23.3904,20.37681,61.543451,35.578474
2013-04-13 08:00:00,3555.183825,1.994463,1.5527192008879025,0.004983,5091,20.628672,28.724398,18.89863,53.376858,21.031521
2013-04-13 08:05:00,3506.223331,2.135611,1.4705404637186827,0.003203,4803,16.078814,28.113822,16.23237,46.539913,14.779077
2013-04-13 08:10:00,3372.84809,1.5924260000000001,1.6359044995408631,0.005135,4586,14.818901,27.44361,20.151175,57.679624,26.871582
2013-04-13 08:15:00,2223.731745,1.035205,1.7143864146107015,0.006706,6408,13.610102,25.426383,20.394891,60.749704,33.169807
2013-04-13 08:20:00,2774.389982,1.127907,1.7640311347808275,0.0038759999999999997,4464,11.830289,22.946801,19.939264,62.146972,37.057339
2013-04-13 08:25:00,2939.386324,1.375094,1.8791122304423111,0.006002,4002,11.231349,25.329042,24.810359,65.204119,47.983372
2013-04-13 08:30:00,10839.766971,2.1179360000000003,2.485882510370668,0.003686,958,10.197445,26.932235,48.947309,62.030756,120.356957
2013-04-13 08:35:00,11154.3,1.990875,2.4872766648619384,0.004294,943,10.10402,26.481787,49.456685,62.837537,121.799221
2013-04-13 08:40:00,11464.248136,1.601736,2.4989942336060085,0.004883,933,10.265036,25.767306,48.701216,61.212391,121.354481
2013-04-13 08:45:00,11029.844809999999,1.036036,2.4910220062103416,0.004914,947,10.222322,26.649298,49.323701,62.148153,122.560773
2013-04-13 08:50:00,10871.309470999999,1.1307450000000001,2.505866114561767,0.005547,898,9.411875,26.365239,49.686939,62.275429,125.677217
2013-04-13 08:55:00,10847.221239,1.372593,2.5043243243243243,0.005926,899,9.350189,25.421632,48.88128,61.497147,122.250746
2013-04-13 09:00:00,11113.423581000001,2.014316,2.492254969156957,0.002651,911,9.705121,27.215203,49.901622,62.890835,124.229896
2013-04-13 09:05:00,8944.941383,1.94928,2.529082774049217,0.004611,825,7.273181,25.484804,49.613572,61.291079,128.488316
2013-04-13 09:10:00,8764.058057,1.772068,2.5322222222222224,0.003628,836,7.052302,24.978687,49.288729,60.593956,127.597618
2013-04-13 09:15:00,9013.210464,1.034367,2.5431305536568694,0.006706,834,7.218387,23.619597,48.246683,59.153719,125.498166
2013-04-13 09:20:00,12313.756701,1.127132,2.4971534489606784,0.006202,942,11.38728,25.099585,48.121712,60.454399,119.984345
2013-04-13 09:25:00,8216.529762,1.38135,2.527801061749092,0.004549,835,6.581094,24.99291,49.583726,61.11655,128.320377
2013-04-13 09:30:00,9185.34689,2.067582,2.551303854875284,0.004396,828,7.319248,24.346643,49.234858,60.598802,129.958205
2013-04-13 09:35:00,7066.9020359999995,2.009204,2.5665485471296954,0.005917,769,5.2948260000000005,23.757366,49.019655,58.876818,131.632563
2013-04-13 09:40:00,7273.890683,1.708525,2.546500070992475,0.0030629999999999998,788,5.58183,25.037112,49.743131,60.55496,131.00907
2013-04-13 09:45:00,8691.912941,1.035217,2.531120331950208,0.007370999999999999,840,7.031582000000001,25.089635,49.267725,60.571125,126.660125
2013-04-13 09:50:00,9180.367028,1.129952,2.537892791127541,0.005547,824,7.273743,25.204512,49.861448,61.754955,130.088688
2013-04-13 09:55:00,8528.923698999999,1.345802,2.5295593976575566,0.0061070000000000004,840,7.032599,25.676992,49.721399,60.969096,128.233354
2013-04-13 10:00:00,9201.065442000001,2.0385419999999996,2.524949014276003,0.004688,866,7.639684,25.105563,48.483638,59.964534,124.370625
2013-04-13 10:05:00,9662.565370999999,1.905127,2.5264576535678818,0.004125,842,7.821899,25.400276,50.150661,62.757702,129.112169
2013-04-13 10:10:00,10065.106897,1.8209220000000002,2.514765007625121,0.004728,845,8.347543,26.292592,49.650965,61.89738,126.462075
2013-04-13 10:15:00,9666.76412,1.0339399999999999,2.527587153444963,0.006623,892,8.313794,25.092611,48.898434,60.366065,125.879226
2013-04-13 10:20:00,10324.866817,1.129412,2.513505948215536,0.004706,878,8.722035,25.782384,49.955955,62.99895,126.521496
2013-04-13 10:25:00,8554.589662,1.344775,2.3341800733841382,0.006102000000000001,935,7.727603,27.865778,56.633809,70.840113,119.201772
2013-04-13 10:30:00,9026.888268,2.04667,2.3031521049291306,0.003146,866,7.698939,39.711996,81.038693,94.685771,161.601058
2013-04-13 10:35:00,9514.103058,1.983918,2.2942382612261643,0.005848,877,8.009775999999999,40.295678,80.982498,93.283275,156.694217
2013-04-13 10:40:00,12642.483870999999,1.793467,2.4230181262284343,0.004523,675,8.221210000000001,27.333336,82.020674,87.346697,166.565106
2013-04-13 10:45:00,12463.782913,1.032437,2.3780378037803778,0.0047469999999999995,686,8.474076,31.361725,86.640087,95.451737,167.31819
2013-04-13 10:50:00,12504.795252,1.1307450000000001,2.3954423592493304,0.005547,665,8.035888,30.641106,85.249285,92.744747,167.36006
2013-04-13 10:55:00,12692.154639,1.332842,2.422278162366268,0.0058909999999999995,674,8.217305,25.702943,78.958421,84.357109,159.737846
2013-04-13 11:00:00,12641.901084000001,2.085465,2.374777975133215,0.001633,726,8.893732,31.673562,85.066623,94.819589,164.460588
2013-04-13 11:05:00,13126.049787,1.678505,2.3766876687668765,0.004984000000000001,684,8.797524000000001,32.161211,86.713651,95.636539,168.095772
2013-04-13 11:10:00,13619.450069999999,2.0256979999999998,2.386383347788378,0.0033520000000000004,702,9.232852000000001,28.979541,82.960079,91.274523,162.277158
2013-04-13 11:15:00,13238.839065,1.0328,2.3635344247589147,0.0048,720,9.168199000000001,33.005457,87.323813,97.279503,167.409678
2013-04-13 11:20:00,13694.676965999999,1.1337629999999999,2.384649910233393,0.005640999999999999,686,9.295943,30.553034,85.489612,94.726093,168.59415
2013-04-13 11:25:00,13790.12517,1.3284989999999999,2.3760969494358544,0.004351,728,9.66437,29.797737,80.415179,89.822292,157.801591
2013-04-13 11:30:00,13762.197297,2.084285,2.356045424181697,0.0038060000000000004,732,9.708275,32.763097,86.317795,97.622526,165.523905
2013-04-13 11:35:00,14045.815788999998,1.6486490000000003,2.3794176483663034,0.005274,704,9.66945,30.652239,85.304401,94.441674,167.967735
2013-04-13 11:40:00,13846.978667,2.208593,2.363969795037756,0.003113,736,9.90138,32.110638,83.544867,93.855992,161.756711
2013-04-13 11:45:00,13531.626943000001,1.027778,2.360101975780752,0.005952000000000001,759,9.951105,31.072556,82.415013,92.896479,158.699504
2013-04-13 11:50:00,14588.167597999998,1.129134,2.371565634539904,0.004724,711,9.960294000000001,30.378785,83.813753,93.90828,162.963833
2013-04-13 11:55:00,14026.259740000001,1.317037,2.355652173913044,0.005926,742,10.295883,32.178446,84.603915,95.679915,161.966949
2013-04-13 12:00:00,14468.288,2.070523,2.3651197287560923,0.003857,745,10.345256,30.788661,81.853831,92.385495,158.712366
2013-04-13 12:05:00,14530.826211000001,1.66125,2.3810989010989005,0.00375,699,9.727449,31.101027,84.490599,93.261937,167.065074
2013-04-13 12:10:00,13637.788487,2.0764970000000003,2.3691997310020176,0.003326,717,9.711102,31.650853,85.997074,96.810527,167.797986
2013-04-13 12:15:00,13668.622283,1.0338319999999999,2.3643272239606614,0.006294,727,9.583322,31.88741,86.466237,97.205231,167.733478
2013-04-13 12:20:00,13844.939568000002,1.134758,2.401713062098501,0.004108,691,9.17555,28.152839,80.968321,88.945603,163.907623
2013-04-13 12:25:00,13419.736918999999,1.273585,2.3861562430447356,0.004354,680,8.803003,30.789221,85.598265,94.088934,169.2167
2013-04-13 12:30:00,12423.169679999999,1.985049,2.4083952776563184,0.002875,690,8.512694,28.618733,82.949172,89.879691,167.470031
2013-04-13 12:35:00,13294.418675,1.791494,2.4050179211469533,0.003544,662,8.418091,29.430805,84.849307,91.989374,172.485269
2013-04-13 12:40:00,12667.053763,2.06946,2.4108922363847047,0.0038590000000000005,643,7.862002,29.817379,87.182829,94.43475,177.288394
2013-04-13 12:45:00,11897.332836,1.042932,2.405690683799908,0.00733,641,7.589133,29.878418,87.032373,94.348251,175.44791
2013-04-13 12:50:00,11910.865649,1.1058059999999998,2.4276882313976595,0.003871,650,7.439245,27.731104,82.709328,88.368838,170.565882
